DOI,Title,Published Date
10.1111/0022-1082.00232,Truth in Mutual Fund Advertising: Evidence on Future Performance and Fund Flows,2000
10.1111/0022-1082.00233,A Model of Returns and Trading in Futures Markets,2000
10.1111/0022-1082.00234,Arbitrage and the Expectations Hypothesis,2000
10.1111/0022-1082.00236,Miscellanea,2000
10.1111/0022-1082.00238,Association Meetings,2000
10.1111/0022-1082.00239,Outside Equity,2000
10.1111/0022-1082.00240,When the Underwriter Is the Market Maker: An Examination of Trading in the IPO Aftermarket,2000
10.1111/0022-1082.00241,Stabilization Activities by Underwriters after Initial Public Offerings,2000
10.1111/0022-1082.00242,The Seven Percent Solution,2000
10.1111/0022-1082.00243,Multiple versus Single Banking Relationships: Theory and Evidence,2000
10.1111/0022-1082.00244,Portfolio Choice and Asset Prices: The Importance of Entrepreneurial Risk,2000
10.1111/0022-1082.00245,A Test of the Relative Pricing Effects of Dividends and Earnings: Evidence from Simultaneous Announcements in Japan,2000
10.1111/0022-1082.00246,Firm Size and Cyclical Variations in Stock Returns,2000
10.1111/0022-1082.00247,Conditional Skewness in Asset Pricing Tests,2000
10.1111/0022-1082.00248,Equilibrium Forward Curves for Commodities,2000
10.1111/0022-1082.00249,Price Discovery without Trading: Evidence from the Nasdaq Preopening,2000
10.1111/0022-1082.00250,Taking Stock: Equity‐Based Compensation and the Evolution of Managerial Ownership,2000
10.1111/0022-1082.00251,Fund Advisor Compensation in Closed‐End Funds,2000
10.1111/0022-1082.00252,Financial Innovation and the Role of Derivative Securities: An Empirical Analysis of the Treasury STRIPS Program,2000
10.1111/0022-1082.00253,Hedging Pressure Effects in Futures Markets,2000
10.1111/0022-1082.00254,An Analysis of Finance Journal Impact Factors,2000
10.1111/0022-1082.00257,ASSOCIATION MEETINGS,2000
10.1111/0022-1082.00258,Selection Editor's Introduction,2000
10.1111/0022-1082.00259,Presidential Address: Friction,2000
10.1111/0022-1082.00260,Asset Pricing at the Millennium,2000
10.1111/0022-1082.00261,Continuous‐Time Methods in Finance: A Review and an Assessment,2000
10.1111/0022-1082.00262,In Search of New Foundations,2000
10.1111/0022-1082.00263,"Mutual Fund Performance: An Empirical Decomposition into Stock‐Picking Talent, Style, Transactions Costs, and Expenses",2000
10.1111/0022-1082.00264,Discussion,2000
10.1111/0022-1082.00265,"Foundations of Technical Analysis: Computational Algorithms, Statistical Inference, and Empirical Implementation",2000
10.1111/0022-1082.00266,Discussion,2000
10.1111/0022-1082.00267,Order Flow and Liquidity around NYSE Trading Halts,2000
10.1111/0022-1082.00268,Discussion,2000
10.1111/0022-1082.00269,Corporate Reorganizations and Non‐Cash Auctions,2000
10.1111/0022-1082.00270,Discussion,2000
10.1111/0022-1082.00271,Minutes of the Annual Membership Meeting,2000
10.1111/0022-1082.00272,"Report of the Executive Secretary and Treasurer for the Year Ending September 30, 1999",2000
10.1111/0022-1082.00273,Report of the Editor for His Tenure and 1999*,2000
10.1111/0022-1082.00276,Association Meetings,2000
10.1111/0022-1082.00277,How Big Are the Tax Benefits of Debt?,2000
10.1111/0022-1082.00278,Specification Analysis of Affine Term Structure Models,2000
10.1111/0022-1082.00279,Inference in Long‐Horizon Event Studies: A Bayesian Approach with Application to Initial Public Offerings,2000
10.1111/0022-1082.00280,Price Momentum and Trading Volume,2000
10.1111/0022-1082.00281,Crossing Networks and Dealer Markets: Competition and Performance,2000
10.1111/0022-1082.00282,Imperfect Competition among Informed Traders,2000
10.1111/0022-1082.00283,Monitoring and Structure of Debt Contracts,2000
10.1111/0022-1082.00284,The Effect of Bank Relations on Investment Decisions: An Investigation of Japanese Takeover Bids,2000
10.1111/0022-1082.00285,The Equity Share in New Issues and Aggregate Stock Returns,2000
10.1111/0022-1082.00286,"Order Flow, Transaction Clock, and Normality of Asset Returns",2000
10.1111/0022-1082.00287,Predictability and Transaction Costs: The Impact on Rebalancing Rules and Behavior,2000
10.1111/0022-1082.00288,Does Option Compensation Increase Managerial Risk Appetite?,2000
10.1111/0022-1082.00289,The American Put Option and Its Critical Stock Price,2000
10.1111/0022-1082.00290,Time Variation of Ex‐Dividend Day Stock Returns and Corporate Dividend Capture: A Reexamination,2000
10.1111/0022-1082.00291,Stock Repurchases in Canada: Performance and Strategic Trading,2000
10.1111/0022-1082.00292,Equity Undervaluation and Decisions Related to Repurchase Tender Offers: An Empirical Investigation,2000
10.1111/0022-1082.00293,Miscellanea,2000
10.1111/0022-1082.00294,Announcements,2000
10.1111/0022-1082.00295,Association Meetings,2000
10.1111/0022-1082.00296,A Theory of Bank Capital,2000
10.1111/0022-1082.00297,Time and the Price Impact of a Trade,2000
10.1111/0022-1082.00298,A Theory of Dividends Based on Tax Clienteles,2000
10.1111/0022-1082.00299,The Dark Side of Internal Capital Markets: Divisional Rent‐Seeking and Inefficient Investment,2000
10.1111/0022-1082.00300,Competition on the Nasdaq and the Impact of Recent Market Reforms,2000
10.1111/0022-1082.00301,Hostility in Takeovers: In the Eyes of the Beholder?,2000
10.1111/0022-1082.00302,Conflicts of Interest and Market Illiquidity in Bankruptcy Auctions: Theory and Tests,2000
10.1111/0022-1082.00303,"Depositary Receipts, Country Funds, and the Peso Crash: The Intraday Evidence",2000
10.1111/0022-1082.00304,Investment Plans and Stock Returns,2000
10.1111/0022-1082.00305,"Information Asymmetry, R&amp;D, and Insider Gains",2000
10.1111/0022-1082.00306,The Impact of Global Equity Offerings,2000
10.1111/0022-1082.00307,"Corporate Equity Ownership, Strategic Alliances, and Product Market Relationships",2000
10.1111/0022-1082.00308,The Relation between Stock Market Movements and NYSE Seat Prices,2000
10.1111/0022-1082.00309,Reduction of Constraints on Arbitrage Trading and Market Efficiency: An Examination of Ex‐Day Returns in Hong Kong after Introduction of Electronic Settlement,2000
10.1111/0022-1082.00310,Explaining the Poor Performance of Consumption‐based Asset Pricing Models,2000
10.1111/0022-1082.00311,The Information Value of Bond Ratings,2000
10.1111/0022-1082.00312,Price Discovery in Initial Public Offerings and the Role of the Lead Underwriter,2000
10.1111/0022-1082.00313,Miscellanea,2000
10.1111/0022-1082.00314,Index to Volume LV,2000
10.1111/0022-1082.00318,Have Individual Stocks Become More Volatile? An Empirical Exploration of Idiosyncratic Risk,2001
10.1111/0022-1082.00319,Should Investors Avoid All Actively Managed Mutual Funds? A Study in Bayesian Performance Evaluation,2001
10.1111/0022-1082.00320,Capital Structures in Developing Countries,2001
10.1111/0022-1082.00321,Strategic Trading in a Dynamic Noisy Market,2001
10.1111/0022-1082.00322,The Long‐Run Stock Returns Following Bond Ratings Changes,2001
10.1111/0022-1082.00323,Learning about Predictability: The Effects of Parameter Uncertainty on Dynamic Asset Allocation,2001
10.1111/0022-1082.00324,Explaining the Rate Spread on Corporate Bonds,2001
10.1111/0022-1082.00325,Affine Term Structure Models and the Forward Premium Anomaly,2001
10.1111/0022-1082.00326,Variance‐ratio Statistics and High‐frequency Data: Testing for Changes in Intraday Volatility Patterns,2001
10.1111/0022-1082.00327,The Economic Value of Volatility Timing,2001
10.1111/0022-1082.00328,"Capital Gains Tax Rules, Tax‐loss Trading, and Turn‐of‐the‐year Returns",2001
10.1111/0022-1082.00329,Rationality and Analysts' Forecast Bias,2001
10.1111/0022-1082.00330,Contagious Speculation and a Cure for Cancer: A Nonevent that Made Stock Prices Soar,2001
10.1111/0022-1082.00331,Institutional Trading and Soft Dollars,2001
10.1111/0022-1082.00333,Optimal Portfolio Choice for Long‐Horizon Investors with Nontradable Labor Income,2001
10.1111/0022-1082.00334,The Expiration of IPO Share Lockups,2001
10.1111/0022-1082.00335,Market Liquidity and Trading Activity,2001
10.1111/0022-1082.00336,Can Investors Profit from the Prophets? Security Analyst Recommendations and Stock Returns,2001
10.1111/0022-1082.00337,Valuation and Control in Venture Finance,2001
10.1111/0022-1082.00338,What Makes Investors Trade?,2001
10.1111/0022-1082.00339,"Banking Market Structure, Financial Dependence and Growth: International Evidence from Industry Data",2001
10.1111/0022-1082.00340,Extreme Correlation of International Equity Markets,2001
10.1111/0022-1082.00341,Corporate Bond Trading Costs: A Peek Behind the Curtain,2001
10.1111/0022-1082.00342,Profitability of Momentum Strategies: An Evaluation of Alternative Explanations,2001
10.1111/0022-1082.00343,Testing for Mean‐Variance Spanning with Short Sales Constraints and Transaction Costs: The Case of Emerging Markets,2001
10.1111/0022-1082.00344,Explaining the Cross‐Section of Stock Returns in Japan: Factors or Characteristics?,2001
10.1111/0022-1082.00345,"Limit Orders, Depth, and Volatility: Evidence from the Stock Exchange of Hong Kong",2001
10.1111/0022-1082.00346,The Price of Options Illiquidity,2001
10.1111/0022-1082.00347,"Consumption, Aggregate Wealth, and Expected Stock Returns",2001
10.1111/0022-1082.00348,"Underreaction, Overreaction, and Increasing Misreaction to Information in the Options Market",2001
10.1111/0022-1082.00349,The High‐Volume Return Premium,2001
10.1111/0022-1082.00350,"Overconfidence, Arbitrage, and Equilibrium Asset Pricing",2001
10.1111/0022-1082.00351,The Efficient Use of Conditioning Information in Portfolios,2001
10.1111/0022-1082.00352,Expected Option Returns,2001
10.1111/0022-1082.00353,An Exploration of Neo‐Austrian Theory Applied to Financial Markets,2001
10.1111/0022-1082.00354,"Do Depositors Punish Banks for Bad Behavior? Market Discipline, Deposit Insurance, and Banking Crises",2001
10.1111/0022-1082.00355,"How Distance, Language, and Culture Influence Stockholdings and Trades",2001
10.1111/0022-1082.00356,On the Timing Ability of Mutual Fund Managers,2001
10.1111/0022-1082.00357,On the Term Structure of Default Premia in the Swap and LIBOR Markets,2001
10.1111/0022-1082.00358,Why Do Money Fund Managers Voluntarily Waive Their Fees?,2001
10.1111/0022-1082.00359,"Insider Trading, Investment, and Liquidity: A Welfare Analysis",2001
10.1111/0022-1082.00361,Do Financial Institutions Matter?,2001
10.1111/0022-1082.00362,Merton H. Miller,2001
10.1111/0022-1082.00363,Merton H. Miller: Memories of a Great Mentor and Leader,2001
10.1111/0022-1082.00364,Merton H. Miller: His Contribution to Financial Economics,2001
10.1111/0022-1082.00365,The Equity Premium and Structural Breaks,2001
10.1111/0022-1082.00366,Discussion,2001
10.1111/0022-1082.00367,"Mental Accounting, Loss Aversion, and Individual Stock Returns",2001
10.1111/0022-1082.00368,Discussion,2001
10.1111/0022-1082.00369,Variable Selection for Portfolio Choice,2001
10.1111/0022-1082.00370,Discussion,2001
10.1111/0022-1082.00371,Expectations Hypotheses Tests,2001
10.1111/0022-1082.00372,Discussion,2001
10.1111/0022-1082.00373,Contagion as a Wealth Effect,2001
10.1111/0022-1082.00374,Discussion,2001
10.1111/0022-1082.00375,Automated Versus Floor Trading: An Analysis of Execution Costs on the Paris and New York Exchanges,2001
10.1111/0022-1082.00376,Discussion,2001
10.1111/0022-1082.00377,The Bright Side of Internal Capital Markets,2001
10.1111/0022-1082.00378,Discussion,2001
10.1111/0022-1082.00379,Investor Psychology and Asset Pricing,2001
10.1111/0022-1082.00380,Minutes of the Annual Membership Meeting,2002
10.1111/0022-1082.00380-i1,Report of the Executive Secretary and Treasurer,2002
10.1111/0022-1082.00381,Report of the Executive Secretary and Treasurer,2002
10.1111/0022-1082.00382,Report of the Editor of <i>The Journal of Finance</i> for the year 2000,2001
10.1111/0022-1082.00383,Report of the Representative to the National Bureal of Economic Research,2001
10.1111/0022-1082.00384,Equity Premia as Low as Three Percent? Evidence from Analysts' Earnings Forecasts for Domestic and International Stock Markets,2001
10.1111/0022-1082.00385,Is It Inefficient Investment that Causes the Diversification Discount?,2001
10.1111/0022-1082.00386,The Diversification Discount: Cash Flows Versus Returns,2001
10.1111/0022-1082.00387,Upstairs Market for Principal and Agency Trades: Analysis of Adverse Information and Price Effects,2001
10.1111/0022-1082.00388,Excessive Extrapolation and the Allocation of 401(k) Accounts to Company Stock,2001
10.1111/0022-1082.00389,Counterparty Risk and the Pricing of Defaultable Securities,2001
10.1111/0022-1082.00390,True Spreads and Equilibrium Prices,2001
10.1111/0022-1082.00391,LAPM: A Liquidity‐Based Asset Pricing Model,2001
10.1111/0022-1082.00392,Careers and Survival: Competition and Risk in the Hedge Fund and CTA Industry,2001
10.1111/0022-1082.00393,Is Sound Just Noise?,2001
10.1111/0022-1082.00394,Massively Confused Investors Making Conspicuously Ignorant Choices (MCI–MCIC),2001
10.1111/0022-1082.00395,Do Credit Spreads Reflect Stationary Leverage Ratios?,2001
10.1111/0022-1082.00396,Location Matters: An Examination of Trading Profits,2001
10.1111/0022-1082.00397,Evaluating Mutual Fund Performance,2001
10.1111/0022-1082.00398,The Market for Corporate Assets: Who Engages in Mergers and Asset Sales and Are There Efficiency Gains?,2001
10.1111/0022-1082.00399,The Relative Valuation of Caps and Swaptions: Theory and Empirical Evidence,2001
10.1111/0022-1082.00400,Dividend Changes and Future Profitability,2001
10.1111/0022-1082.00401,Characteristics of Risk and Return in Risk Arbitrage,2001
10.1111/0022-1082.00402,The Determinants of Credit Spread Changes,2001
10.1111/0022-1082.00403,On the Perils of Financial Intermediaries Setting Security Prices: The Mutual Fund Wild Card Option,2001
10.1111/0022-1082.00404,A Theory of the Syndicate: Form Follows Function,2001
10.1111/0022-1082.00405,Internal Monitoring Mechanisms and CEO Turnover: A Long‐Term Perspective,2001
10.1111/0022-1082.00406,Executive Compensation and Corporate Acquisition Decisions,2001
10.1111/0022-1082.00407,Bookbuilding and Strategic Allocation,2001
10.1111/0022-1082.00408,A Rose.com by Any Other Name,2001
10.1111/0022-1082.00409,Feedback from Stock Prices to Cash Flows,2001
10.1111/0022-1082.00410,A First Look at the Accuracy of the CRSP Mutual Fund Database and a Comparison of the CRSP and Morningstar Mutual Fund Databases,2001
10.1111/0022-1082.00411,The Stock Market Valuation of Research and Development Expenditures,2001
10.1111/0022-1082.00412,Miscellanea,2001
10.1111/0022-1082.00413,INDEX TO VOLUME LVI,2001
10.1111/0022-1082.00482,Takeover Defenses of IPO Firms,2002
10.1111/0022-1082.00483,Information Production and Capital Allocation: Decentralized versus Hierarchical Firms,2002
10.1111/0022-1082.00484,"Who Blinks in Volatile Markets, Individuals or Institutions?",2002
10.1111/0022-1082.00485,"Global Diversification, Industrial Diversification, and Firm Value",2002
10.1111/0022-1082.00486,Survival Bias and the Equity Premium Puzzle,2002
10.1111/0022-1082.00487,Term Structure of Interest Rates with Regime Shifts,2002
10.1111/0022-1082.00488,Valuation of the Debt Tax Shield,2002
10.1111/0022-1082.00490,Differences of Opinion and the Cross Section of Stock Returns,2002
10.1111/0022-1082.00492,Corporate Diversification: What Gets Discounted?,2002
10.1111/0022-1082.00494,"No Contagion, Only Interdependence: Measuring Stock Market Comovements",2002
10.1111/0022-1082.00495,An Investigation of the Informational Role of Short Interest in the Nasdaq Market,2002
10.1111/0022-1082.00499,Miscellanea,2002
10.1111/1540-6261.00198,Smith Breeden and Brattle Group Prizes for 1999,2000
10.1111/1540-6261.00215,Book Reviews,2000
10.1111/1540-6261.00216,MISCELLANEA,2000
10.1111/1540-6261.00217,ANNOUNCEMENTS,2000
10.1111/1540-6261.00218,Association Meetings,2000
10.1111/1540-6261.00235,Book Review,2000
10.1111/1540-6261.00237,Announcements,2000
10.1111/1540-6261.00255,MISCELLANEA,2000
10.1111/1540-6261.00256,ANNOUNCEMENTS,2000
10.1111/1540-6261.00275,Announcements,2000
10.1111/1540-6261.00294,Announcements,2000
10.1111/1540-6261.00295,Association Meetings,2000
10.1111/1540-6261.00315,Announcements,2000
10.1111/1540-6261.00316,Association Meetings,2000
10.1111/1540-6261.00317,Smith Breeden and Brattle Group Prizes for 2000,2001
10.1111/1540-6261.00332,Book Reviews,2001
10.1111/1540-6261.00414,Market Timing and Capital Structure,2002
10.1111/1540-6261.00415,Banks as Liquidity Providers: An Explanation for the Coexistence of Lending and Deposit‐taking,2002
10.1111/1540-6261.00416,The World Price of Insider Trading,2002
10.1111/1540-6261.00417,Mutual Fund Advisory Contracts: An Empirical Investigation,2002
10.1111/1540-6261.00418,"Economic Distress, Financial Distress, and Dynamic Liquidation",2002
10.1111/1540-6261.00419,Venture Capital and the Professionalization of Start‐Up Firms: Empirical Evidence,2002
10.1111/1540-6261.00420,Pass‐through and Exposure,2002
10.1111/1540-6261.00421,What Drives Firm‐Level Stock Returns?,2002
10.1111/1540-6261.00422,Government Ownership of Banks,2002
10.1111/1540-6261.00423,Portfolio Choice in the Presence of Personal Illiquid Projects,2002
10.1111/1540-6261.00424,The Effects of Banking Mergers on Loan Contracts,2002
10.1111/1540-6261.00425,"Nonlinear Pricing Kernels, Kurtosis Preference, and Evidence from the Cross Section of Equity Returns",2002
10.1111/1540-6261.00426,Term Premia and Interest Rate Forecasts in Affine Models,2002
10.1111/1540-6261.00427,Ex Ante Costs of Violating Absolute Priority in Bankruptcy,2002
10.1111/1540-6261.00428,"The Cadbury Committee, Corporate Performance, and Top Management Turnover",2002
10.1111/1540-6261.00429,Research Dissemination and Impact: Evidence from Web Site Downloads,2002
10.1111/1540-6261.00430,Bank Performance around the Introduction of a Section 20 Subsidiary,2002
10.1111/1540-6261.00431,Continuous Trading or Call Auctions: Revealed Preferences of Investors at the Tel Aviv Stock Exchange,2002
10.1111/1540-6261.00432,Miscellanea,2002
10.1111/1540-6261.00433,SMITH BREEDEN AND BRATTLE GROUP PRIZES 2001,2002
10.1111/1540-6261.00434,Limited Arbitrage in Equity Markets,2002
10.1111/1540-6261.00435,Rational Momentum Effects,2002
10.1111/1540-6261.00436,Managerial Opportunism? Evidence from Directors' and Officers' Insurance Purchases,2002
10.1111/1540-6261.00437,The Equity Premium,2002
10.1111/1540-6261.00438,Leaning for the Tape: Evidence of Gaming Behavior in Equity Mutual Funds,2002
10.1111/1540-6261.00439,Does Corporate Diversification Destroy Value?,2002
10.1111/1540-6261.00440,Do Conglomerate Firms Allocate Resources Inefficiently Across Industries? Theory and Evidence,2002
10.1111/1540-6261.00441,A Rational Expectations Model of Financial Contagion,2002
10.1111/1540-6261.00442,The Volatility and Price Sensitivities of Managerial Stock Option Portfolios and Corporate Hedging,2002
10.1111/1540-6261.00443,Do Firms Hedge in Response to Tax Incentives?,2002
10.1111/1540-6261.00444,Liquidity Provision and the Organizational Form of NYSE Specialist Firms,2002
10.1111/1540-6261.00445,The Long‐run Performance Following Dividend Initiations and Resumptions: Underreaction or Product of Chance?,2002
10.1111/1540-6261.00446,"Where Does <i>State Street</i> Lead? A First Look at Finance Patents, 1971 to 2000",2002
10.1111/1540-6261.00447,"Competition, Market Structure, and Bid‐Ask Spreads in Stock Option Markets",2002
10.1111/1540-6261.00448,"Risk Aversion, Transparency, and Market Performance",2002
10.1111/1540-6261.00449,"<i>Momentum, Business Cycle, and Time‐varying</i> Expected Returns",2002
10.1111/1540-6261.00450,Book Reviews,2002
10.1111/1540-6261.00451,Joint Editorial,2002
10.1111/1540-6261.00452,MISCELLANEA,2002
10.1111/1540-6261.00453,Markowitz's “Portfolio Selection”: A Fifty‐Year Retrospective,2002
10.1111/1540-6261.00454,Range‐Based Estimation of Stochastic Volatility Models,2002
10.1111/1540-6261.00455,How Accurate Are Value‐at‐Risk Models at Commercial Banks?,2002
10.1111/1540-6261.00456,"Learning, Asset‐Pricing Tests, and Market Efficiency",2002
10.1111/1540-6261.00457,Investor Protection and Corporate Valuation,2002
10.1111/1540-6261.00458,IPO Market Cycles: Bubbles or Sequential Learning?,2002
10.1111/1540-6261.00459,Dynamic Asset Allocation under Inflation,2002
10.1111/1540-6261.00460,An Empirical Investigation of Continuous‐Time Equity Return Models,2002
10.1111/1540-6261.00461,The Quality of ECN and Nasdaq Market Maker Quotes,2002
10.1111/1540-6261.00462,New Evidence of the Impact of Dividend Taxation and on the Identity of the Marginal Investor,2002
10.1111/1540-6261.00463,Equilibrium Pricing and Optimal Hedging in Electricity Forward Markets,2002
10.1111/1540-6261.00464,Do Banks Provide Financial Slack?,2002
10.1111/1540-6261.00465,Institutional Allocation in Initial Public Offerings: Empirical Evidence,2002
10.1111/1540-6261.00466,"Nasdaq Trading Halts: The Impact of Market Mechanisms on Prices, Trading Activity, and Execution Costs",2002
10.1111/1540-6261.00467,"Empirical Analysis of the Yield Curve: The Information in the Data Viewed through the Window of Cox, Ingersoll, and Ross",2002
10.1111/1540-6261.00468,An Analysis of the Determinants and Shareholder Wealth Effects of Mutual Fund Mergers,2002
10.1111/1540-6261.00469,Book Review,2002
10.1111/1540-6261.00470,Miscellanea,2002
10.1111/1540-6261.00471,Rational Asset Prices,2002
10.1111/1540-6261.00472,How Much Is Investor Autonomy Worth?,2002
10.1111/1540-6261.00473,Is Disinflation Good for the Stock Market?,2002
10.1111/1540-6261.00474,"Dividends, Share Repurchases, and the Substitution Hypothesis",2002
10.1111/1540-6261.00475,Do Bonds Span the Fixed Income Markets? Theory and Evidence for Unspanned Stochastic Volatility,2002
10.1111/1540-6261.00476,Explaining the Diversification Discount,2002
10.1111/1540-6261.00477,What Do Returns to Acquiring Firms Tell Us? Evidence from Firms That Make Many Acquisitions,2002
10.1111/1540-6261.00478,"A Review of IPO Activity, Pricing, and Allocations",2002
10.1111/1540-6261.00481,Report of the Editor of <i>The Journal of Finance</i> for the Year 2001,2002
10.1111/1540-6261.00489,Telling from Discrete Data Whether the Underlying Continuous‐Time Model Is a Diffusion,2002
10.1111/1540-6261.00491,A Test of the Errors‐in‐Expectations Explanation of the Value/Glamour Stock Returns Performance: Evidence from Analysts' Forecasts,2002
10.1111/1540-6261.00493,Is Information Risk a Determinant of Asset Returns?,2002
10.1111/1540-6261.00496,The Making of a Dealer Market: From Entry to Equilibrium in the Trading of Nasdaq Stocks,2002
10.1111/1540-6261.00497,"Book‐to‐Market Equity, Distress Risk, and Stock Returns",2002
10.1111/1540-6261.00498,Empirical Evaluation of Asset‐Pricing Models: A Comparison of the SDF and Beta Methods,2002
10.1111/1540-6261.00500,Effects of Corporate Diversification on Productivity,2002
10.1111/1540-6261.00501,FX Trading and Exchange Rate Dynamics,2002
10.1111/1540-6261.00502,Momentum Trading by Institutions,2002
10.1111/1540-6261.00503,Learning about Internal Capital Markets from Corporate Spin‐offs,2002
10.1111/1540-6261.00504,When Is Bad News Really Bad News?,2002
10.1111/1540-6261.00505,Does Distance Still Matter? The Information Revolution in Small Business Lending,2002
10.1111/1540-6261.00506,"Noise Trading, Costly Arbitrage, and Asset Prices: Evidence from Closed‐end Funds",2002
10.1111/1540-6261.00507,Long‐Run Performance following Private Placements of Equity,2002
10.1111/1540-6261.00508,Managerial Turnover and Leverage under a Takeover Threat,2002
10.1111/1540-6261.00509,The Geography of Equity Listing: Why Do Companies List Abroad?,2002
10.1111/1540-6261.00510,Tunneling or Value Added? Evidence from Mergers by Korean Business Groups,2002
10.1111/1540-6261.00511,Disentangling the Incentive and Entrenchment Effects of Large Shareholdings,2002
10.1111/1540-6261.00512,Internal Capital Markets in Financial Conglomerates: Evidence from Small Bank Responses to Monetary Policy,2002
10.1111/1540-6261.00513,Entrepreneurship and Bank Credit Availability,2002
10.1111/1540-6261.00514,Book Review,2002
10.1111/1540-6261.00515,MISCELLANEA,2002
10.1111/1540-6261.00516,Index to Volume LVII,2002
10.1111/1540-6261.00517,The Quiet Period Goes out with a Bang,2003
