DOI,Title,Published Date
10.1016/j.jfineco.2004.02.004,"Investment timing, agency, and information",2005
10.1016/j.jfineco.2004.02.005,Financial intermediation as a beliefs-bridge between optimists and pessimists,2005
10.1016/j.jfineco.2004.03.001,Conditional estimation of diffusion processes,2004
10.1016/j.jfineco.2004.03.002,The timing and value of forecast and recommendation revisions,2004
10.1016/j.jfineco.2004.03.003,Corrigendum to “Universal option valuation using quadrature methods”,2004
10.1016/j.jfineco.2004.03.004,Why do some firms give stock options to all employees?: An empirical examination of alternative theories,2005
10.1016/j.jfineco.2004.03.005,Stock and bond market interaction: Does momentum spill over?,2005
10.1016/j.jfineco.2004.03.006,The risk and return of venture capital,2005
10.1016/j.jfineco.2004.03.007,Short- and long-term demand curves for stocks: theory and evidence on the dynamics of arbitrage,2005
10.1016/j.jfineco.2004.03.008,There is a risk-return trade-off after all,2005
10.1016/j.jfineco.2004.03.009,Why stocks may disappoint,2005
10.1016/j.jfineco.2004.04.001,An econometric model of serial correlation and illiquidity in hedge fund returns,2004
10.1016/j.jfineco.2004.04.002,The cross-section of expected corporate bond returns: Betas or characteristics?,2005
10.1016/j.jfineco.2004.04.003,Comovement,2005
10.1016/j.jfineco.2004.05.001,Informational effects of regulation FD: evidence from rating agencies,2005
10.1016/j.jfineco.2004.05.002,Do tender offers create value? New methods and evidence,2005
10.1016/j.jfineco.2004.05.003,Postprivatization corporate governance: The role of ownership structure and investor protection,2005
10.1016/j.jfineco.2004.05.004,What drives merger waves?,2005
10.1016/j.jfineco.2004.05.005,How much value can blockholders tunnel? Evidence from the Bulgarian mass privatization auctions,2005
10.1016/j.jfineco.2004.05.006,"Exercise behavior, valuation, and the incentive effects of employee stock options",2005
10.1016/j.jfineco.2004.05.007,Does financial liberalization spur growth?,2005
10.1016/j.jfineco.2004.05.008,Expected returns and expected dividend growth,2005
10.1016/j.jfineco.2004.05.009,Issuer surplus and the partial adjustment of IPO prices to public information,2005
10.1016/j.jfineco.2004.05.010,"Institutions, ownership, and finance: the determinants of profit reinvestment among Chinese firms",2005
10.1016/j.jfineco.2004.06.001,The effect of external finance on the equilibrium allocation of capital,2005
10.1016/j.jfineco.2004.06.002,The economics of interest rates,2005
10.1016/j.jfineco.2004.06.003,Does function follow organizational form? Evidence from the lending practices of large and small banks,2005
10.1016/j.jfineco.2004.06.004,Evidence on the speed of convergence to market efficiency,2005
10.1016/j.jfineco.2004.06.005,Do hedge funds have enough capital? A value-at-risk approach,2005
10.1016/j.jfineco.2004.06.006,Conflicts between principals and agents: evidence from residential brokerage,2005
10.1016/j.jfineco.2004.06.007,Asset pricing with liquidity risk,2005
10.1016/j.jfineco.2004.06.008,The dynamics of international equity market expectations,2005
10.1016/j.jfineco.2004.06.009,Optimal toeholds in takeover contests,2005
10.1016/j.jfineco.2004.06.010,"Law, finance, and economic growth in China",2005
10.1016/j.jfineco.2004.06.011,Politicians and banks: Political influences on government-owned banks in emerging markets,2005
10.1016/j.jfineco.2004.06.012,Interactions of corporate financing and investment decisions: The effects of agency conflicts,2005
10.1016/j.jfineco.2004.06.013,Dynamic risk management: Theory and evidence,2005
10.1016/j.jfineco.2004.06.014,Unchecked intermediaries: Price manipulation in an emerging stock market,2005
10.1016/j.jfineco.2004.06.015,Valuation waves and merger activity: The empirical evidence,2005
10.1016/j.jfineco.2004.06.016,"Stock returns, aggregate earnings surprises, and behavioral finance",2006
10.1016/j.jfineco.2004.06.017,Do asset prices reflect fundamentals? Freshly squeezed evidence from the OJ market,2007
10.1016/j.jfineco.2004.07.001,The “make or take” decision in an electronic market: Evidence on the evolution of liquidity,2005
10.1016/j.jfineco.2004.07.002,Accounting transparency and the term structure of credit spreads,2005
10.1016/j.jfineco.2004.07.003,Inflation risk premia and the expectations hypothesis,2005
10.1016/j.jfineco.2004.07.004,Payout policy in the 21st century,2005
10.1016/j.jfineco.2004.08.001,Dealer behavior and trading systems in foreign exchange markets,2005
10.1016/j.jfineco.2004.08.002,"Earnings expectations, investor trade size, and anomalous returns around earnings announcements",2005
10.1016/j.jfineco.2004.08.003,Determinants and implications of arbitrage holdings in acquisitions,2005
10.1016/j.jfineco.2004.08.004,Crossborder dividend taxation and the preferences of taxable and nontaxable investors: Evidence from Canada,2005
10.1016/j.jfineco.2004.08.005,Stock price clustering on option expiration dates,2005
10.1016/j.jfineco.2004.08.006,Explaining the size of the mutual fund industry around the world,2005
10.1016/j.jfineco.2004.08.007,Does it pay to be loyal? An empirical analysis of underwriting relationships and fees,2005
10.1016/j.jfineco.2004.08.008,"Short sales, institutional investors and the cross-section of stock returns",2005
10.1016/j.jfineco.2004.08.009,Mutual fund performance with learning across funds,2005
10.1016/j.jfineco.2004.08.010,Tax management strategies with multiple risky assets,2006
10.1016/j.jfineco.2004.08.011,Do alliances promote knowledge flows?,2006
10.1016/j.jfineco.2004.08.012,"Tunneling, propping, and expropriation: evidence from connected party transactions in Hong Kong☆",2006
10.1016/j.jfineco.2004.09.001,An empirical examination of the costs and benefits of executive stock options: Evidence from Japan,2005
10.1016/j.jfineco.2004.09.002,On the suboptimality of single-factor exercise strategies for Bermudan swaptions,2005
10.1016/j.jfineco.2004.09.003,Crushed by a rational stampede: Strategic share dumping and shareholder insurrections,2006
10.1016/j.jfineco.2004.09.004,Managerial incentives and risk-taking☆,2006
10.1016/j.jfineco.2004.09.005,Global trends in IPO methods: Book building versus auctions with endogenous entry,2005
10.1016/j.jfineco.2004.09.006,Who trades IPOs? A close look at the first days of trading☆,2006
10.1016/j.jfineco.2004.10.001,"Management quality, certification, and initial public offerings",2005
10.1016/j.jfineco.2004.10.002,Shareholder investment horizons and the market for corporate control,2005
10.1016/j.jfineco.2004.10.003,Financing decisions: who issues stock?,2005
10.1016/j.jfineco.2004.10.004,Strategic trading behavior and price distortion in a manipulated market: anatomy of a squeeze,2005
10.1016/j.jfineco.2004.10.005,Market manipulation: A comprehensive study of stock pools,2005
10.1016/j.jfineco.2004.10.006,"Prospect theory, mental accounting, and momentum",2005
10.1016/j.jfineco.2004.10.007,You can’t always get what you want: Trade-size clustering and quantity choice in liquidity,2005
10.1016/j.jfineco.2004.10.008,Liquidity: Urban versus rural firms,2005
10.1016/j.jfineco.2004.10.009,The dynamics of mergers and acquisitions,2005
10.1016/j.jfineco.2004.10.010,Time-varying market integration and expected returns in emerging markets,2005
10.1016/j.jfineco.2004.10.011,CEO incentives and earnings management,2006
10.1016/j.jfineco.2004.11.001,Let's make a deal! How shareholder control impacts merger payoffs,2005
10.1016/j.jfineco.2004.11.002,Dimensions of execution quality: Recent evidence for US equity markets,2005
10.1016/j.jfineco.2004.11.003,R2 around the world: New theory and new tests☆,2006
10.1016/j.jfineco.2004.11.004,On the role of arbitrageurs in rational markets☆,2006
10.1016/j.jfineco.2004.12.001,Is value riskier than growth?,2005
10.1016/j.jfineco.2004.12.002,The choice between rights offerings and private equity placements,2005
10.1016/j.jfineco.2004.12.003,The impact of performance-based compensation on misreporting,2006
10.1016/j.jfineco.2004.12.004,Profitable predictability in the cross section of stock returns,2005
10.1016/j.jfineco.2004.12.005,"How do family ownership, control and management affect firm value?",2006
10.1016/j.jfineco.2004.12.006,The costs of entrenched boards,2005
10.1016/j.jfineco.2005.01.001,"Short interest, institutional ownership, and stock returns",2005
10.1016/j.jfineco.2005.01.002,Should corporate debt include a rating trigger?,2006
10.1016/j.jfineco.2005.01.003,Are perks purely managerial excess?,2006
10.1016/j.jfineco.2005.01.004,The new new financial thing: The origins of financial innovations,2006
10.1016/j.jfineco.2005.01.005,Separating microstructure noise from volatility,2006
10.1016/j.jfineco.2005.02.001,Should business groups be dismantled? The equilibrium costs of efficient internal capital markets,2006
10.1016/j.jfineco.2005.02.002,Corporate tax avoidance and high-powered incentives,2006
10.1016/j.jfineco.2005.02.003,Competition among regulators and credit market integration☆,2006
10.1016/j.jfineco.2005.02.004,A consumption-based model of the term structure of interest rates☆,2006
10.1016/j.jfineco.2005.02.005,What happened to liquidity when world war I shut the NYSE?,2005
10.1016/j.jfineco.2005.02.006,The impact of regulation on market risk,2006
10.1016/j.jfineco.2005.03.001,"A general approach to integrated risk management with skewed, fat-tailed risks",2006
10.1016/j.jfineco.2005.03.002,Leverage and investment in diversified firms☆,2006
10.1016/j.jfineco.2005.03.003,The irrelevance of the MM dividend irrelevance theorem☆,2006
10.1016/j.jfineco.2005.03.004,Partial adjustment toward target capital structures,2006
10.1016/j.jfineco.2005.03.005,Dividend changes and catering incentives,2006
10.1016/j.jfineco.2005.03.006,"Trades outside the quotes: Reporting delay, trading option, or trade size?",2006
10.1016/j.jfineco.2005.03.007,Term structure estimation without using latent factors,2006
10.1016/j.jfineco.2005.03.008,Dynamic forecasting behavior by analysts: Theory and evidence,2006
10.1016/j.jfineco.2005.03.009,Do accurate earnings forecasts facilitate superior investment recommendations?,2006
10.1016/j.jfineco.2005.03.010,Stock price synchronicity and analyst coverage in emerging markets,2006
10.1016/j.jfineco.2005.03.011,"The American keiretsu and universal banks: Investing, voting and sitting on nonfinancials’ corporate boards",2006
10.1016/j.jfineco.2005.03.012,Liquidity needs and vulnerability to financial underdevelopment,2006
10.1016/j.jfineco.2005.03.013,Cross-sectional forecasts of the equity premium☆,2006
10.1016/j.jfineco.2005.03.014,"Hedging, speculation, and shareholder value☆",2006
10.1016/j.jfineco.2005.04.001,Debt financing: Does it boost or hurt firm performance in product markets?,2006
10.1016/j.jfineco.2005.04.002,Volatility in an era of reduced uncertainty: Lessons from Pax Britannica,2006
10.1016/j.jfineco.2005.04.003,Business ties and proxy voting by mutual funds,2007
10.1016/j.jfineco.2005.04.004,The outsourcing of R&amp;D through acquisitions in the pharmaceutical industry,2006
10.1016/j.jfineco.2005.04.005,Momentum and post-earnings-announcement drift anomalies: The role of liquidity risk,2006
10.1016/j.jfineco.2005.05.001,Why are European IPOs so rarely priced outside the indicative price range?,2006
10.1016/j.jfineco.2005.05.002,"Flights of fancy: Corporate jets, CEO perquisites, and inferior shareholder returns",2006
10.1016/j.jfineco.2005.05.003,"Investor attention, overconfidence and category learning",2006
10.1016/j.jfineco.2005.05.004,Dynamic liquidity in endowment economies,2006
10.1016/j.jfineco.2005.05.005,Earnings and price momentum,2006
10.1016/j.jfineco.2005.05.006,Feedback and the success of irrational investors☆,2006
10.1016/j.jfineco.2005.05.007,An equilibrium model of incentive contracts in the presence of information manipulation,2006
10.1016/j.jfineco.2005.05.008,Efficient tests of stock return predictability☆,2006
10.1016/j.jfineco.2005.05.009,Was there a Nasdaq bubble in the late 1990s?☆,2006
10.1016/j.jfineco.2005.05.010,Investing in mutual funds when returns are predictable☆,2006
10.1016/j.jfineco.2005.05.011,Ripples through markets: Inter-market impacts generated by large trades,2006
10.1016/j.jfineco.2005.05.012,The conditional CAPM does not explain asset-pricing anomalies☆,2006
10.1016/j.jfineco.2005.06.001,Is there a diversification discount in financial conglomerates?,2007
10.1016/j.jfineco.2005.06.002,The economic consequences of increased disclosure: Evidence from international cross-listings☆,2006
10.1016/j.jfineco.2005.06.003,Determinants of collateral☆,2006
10.1016/j.jfineco.2005.06.004,"Conflicts of interest, information provision, and competition in the financial services industry",2007
10.1016/j.jfineco.2005.06.005,Do a firm's equity returns reflect the risk of its pension plan?☆,2006
10.1016/j.jfineco.2005.06.006,"Political relationships, global financing, and corporate transparency: Evidence from Indonesia☆",2006
10.1016/j.jfineco.2005.06.007,"IPOs, acquisitions, and the use of convertible securities in venture capital",2006
10.1016/j.jfineco.2005.06.008,Competition and cooperation among exchanges: A theory of cross-listing and endogenous listing standards☆,2006
10.1016/j.jfineco.2005.06.009,Financing decisions when managers are risk averse,2006
10.1016/j.jfineco.2005.07.001,"Strategic alliances, equity stakes, and entry deterrence",2006
10.1016/j.jfineco.2005.07.002,A theory of socialistic internal capital markets,2006
10.1016/j.jfineco.2005.07.003,The value of tax shields IS equal to the present value of tax shields☆,2006
10.1016/j.jfineco.2005.07.004,Own company stock in defined contribution pension plans: A takeover defense?☆,2006
10.1016/j.jfineco.2005.07.005,Dividend policy and the earned/contributed capital mix: a test of the life-cycle theory☆,2006
10.1016/j.jfineco.2005.07.006,Who herds?,2006
10.1016/j.jfineco.2005.07.007,External finance constraints and the intertemporal pattern of intermittent investment,2006
10.1016/j.jfineco.2005.07.008,Evidence on the effects of bank competition on firm borrowing and investment,2006
10.1016/j.jfineco.2005.07.009,Shareholder wealth effects and bid negotiation in freeze-out deals: Are minority shareholders left out in the cold?,2006
10.1016/j.jfineco.2005.07.010,Output and expected returns,2006
10.1016/j.jfineco.2005.07.011,Stock price reaction to public and private information,2006
10.1016/j.jfineco.2005.07.013,Asset pricing with unforeseen contingencies☆,2006
10.1016/j.jfineco.2005.07.014,Predicting stock returns☆,2006
10.1016/j.jfineco.2005.08.001,"Dividend policy, signaling, and discounts on closed-end funds",2006
10.1016/j.jfineco.2005.08.002,The strategy of professional forecasting☆,2006
10.1016/j.jfineco.2005.08.003,So what do I get? The bank's view of lending relationships,2007
10.1016/j.jfineco.2005.08.004,World markets for raising new capital,2006
10.1016/j.jfineco.2005.08.005,On the marketing of IPOs,2006
10.1016/j.jfineco.2005.09.001,Stock market liberalization and operating performance at the firm level,2006
10.1016/j.jfineco.2005.09.002,Tax shelters and corporate debt policy,2006
10.1016/j.jfineco.2005.09.003,Strength of analyst coverage following IPOs,2006
10.1016/j.jfineco.2005.09.004,Comparing the stock recommendation performance of investment banks and independent research firms,2007
10.1016/j.jfineco.2005.09.005,Estimation of continuous-time models with an application to equity volatility dynamics,2006
10.1016/j.jfineco.2005.09.006,Entry regulation as a barrier to entrepreneurship,2006
10.1016/j.jfineco.2005.09.007,The term structure of commercial paper rates☆,2007
10.1016/j.jfineco.2005.09.008,Market price of risk specifications for affine models: Theory and evidence☆,2007
10.1016/j.jfineco.2005.09.009,"Profitability, investment and average returns",2006
10.1016/j.jfineco.2005.09.010,Do industries lead stock markets?,2007
10.1016/j.jfineco.2005.10.001,A liquidity-augmented capital asset pricing model,2006
10.1016/j.jfineco.2005.10.002,"Market transparency, liquidity externalities, and institutional trading costs in corporate bonds☆",2006
10.1016/j.jfineco.2005.10.003,"Capital structure, credit risk, and macroeconomic conditions",2006
10.1016/j.jfineco.2005.10.004,Saving and investing for early retirement: A theoretical analysis☆,2007
10.1016/j.jfineco.2005.10.005,Does good corporate governance include employee representation? Evidence from German corporate boards,2006
10.1016/j.jfineco.2005.10.006,Maximum likelihood estimation of stochastic volatility models,2007
10.1016/j.jfineco.2005.10.007,Firms’ histories and their capital structures☆,2007
10.1016/j.jfineco.2005.10.008,The effect of state laws on capital structure,2007
10.1016/j.jfineco.2005.10.009,Extending quadrature methods to value multi-asset and complex path dependent options,2007
10.1016/j.jfineco.2005.10.010,Local ownership as private information: Evidence on the monitoring-liquidity trade-off,2007
10.1016/j.jfineco.2005.10.011,Multi-period corporate default prediction with stochastic covariates,2007
10.1016/j.jfineco.2005.11.001,Share restrictions and asset pricing: Evidence from the hedge fund industry☆,2007
10.1016/j.jfineco.2005.11.002,Trade credit and bank credit: Evidence from recent financial crises,2007
10.1016/j.jfineco.2005.11.003,Investor protection and the Coasian view☆,2007
10.1016/j.jfineco.2005.12.001,Informed finance and technological change: Evidence from credit relationships☆,2007
10.1016/j.jfineco.2005.12.002,The empirical risk–return relation: A factor analysis approach☆,2007
10.1016/j.jfineco.2005.12.003,Does backdating explain the stock price pattern around executive stock option grants?,2007
10.1016/j.jfineco.2005.12.004,Conflicts of interest in sell-side research and the moderating role of institutional investors,2007
10.1016/j.jfineco.2005.12.005,Why are IPO investors net buyers through lead underwriters?,2007
10.1016/j.jfineco.2005.12.006,Corporate governance and the value of cash holdings,2007
10.1016/j.jfineco.2005.12.007,Corporate capital structure and the characteristics of suppliers and customers,2007
10.1016/j.jfineco.2005.12.008,Testing Q theory with financing frictions,2007
10.1016/j.jfineco.2005.12.009,Do hedge funds deliver alpha? A Bayesian and bootstrap analysis☆,2007
10.1016/j.jfineco.2005.12.010,The impact of all-star analyst job changes on their coverage choices and investment banking deal flow☆,2007
10.1016/j.jfineco.2006.01.001,NBER Conference on corporate alliances,2006
10.1016/j.jfineco.2006.01.002,Investment under uncertainty and time-inconsistent preferences☆,2007
10.1016/j.jfineco.2006.01.003,"Disagreement, tastes, and asset prices",2007
10.1016/j.jfineco.2006.01.004,The price of corporate liquidity: Acquisition discounts for unlisted targets,2007
10.1016/j.jfineco.2006.01.005,"Classified boards, firm value, and managerial entrenchment",2007
10.1016/j.jfineco.2006.01.006,"Housing, consumption and asset pricing",2007
10.1016/j.jfineco.2006.01.007,Do today's trades affect tomorrow's IPO allocations?☆,2007
10.1016/j.jfineco.2006.01.008,Employee sentiment and stock option compensation☆,2007
10.1016/j.jfineco.2006.02.001,Heterogeneous preferences and equilibrium trading volume,2007
10.1016/j.jfineco.2006.02.002,Firm-specific attributes and the cross-section of momentum☆,2007
10.1016/j.jfineco.2006.02.003,Estimating and testing beta pricing models: Alternative methods and their performance in simulations☆,2007
10.1016/j.jfineco.2006.02.004,Is universal banking justified? Evidence from bank underwriting of corporate bonds in Japan☆,2007
10.1016/j.jfineco.2006.02.005,An analysis of trade-size clustering and its relation to stealth trading☆,2007
10.1016/j.jfineco.2006.02.006,Mimicking repurchases☆,2007
10.1016/j.jfineco.2006.03.001,The other January effect☆,2006
10.1016/j.jfineco.2006.03.002,"Arrogance can be a virtue: Overconfidence, information acquisition, and market efficiency☆",2007
10.1016/j.jfineco.2006.03.003,Firm-specific risk and equity market development☆,2007
10.1016/j.jfineco.2006.03.004,Private credit in 129 countries☆,2007
10.1016/j.jfineco.2006.03.005,Corporate financing decisions when investors take the path of least resistance☆,2007
10.1016/j.jfineco.2006.03.006,Drexel Burnham Lambert's bankruptcy and the subsequent decline in underwriter fees☆,2007
10.1016/j.jfineco.2006.03.007,Disclosure frequency and earnings management☆,2007
10.1016/j.jfineco.2006.03.008,"Politically connected CEOs, corporate governance, and Post-IPO performance of China's newly partially privatized firms☆",2007
10.1016/j.jfineco.2006.03.009,Was there too little entry during the Dot Com Era?☆,2007
10.1016/j.jfineco.2006.03.010,Stochastic skew in currency options☆,2007
10.1016/j.jfineco.2006.04.001,Is Chapter 11 costly?☆,2007
10.1016/j.jfineco.2006.04.002,Foreign entry and bank competition☆,2007
10.1016/j.jfineco.2006.05.001,"Banking crises, financial dependence, and growth☆",2007
10.1016/j.jfineco.2006.05.002,"Board structure, mergers, and shareholder wealth: A study of the mutual fund industry",2007
10.1016/j.jfineco.2006.05.003,Insider trading in credit derivatives☆,2007
10.1016/j.jfineco.2006.05.004,The determinants of corporate board size and composition: An empirical analysis,2007
10.1016/j.jfineco.2006.05.005,Theft and taxes☆,2007
10.1016/j.jfineco.2006.05.006,Executive stock options and IPO underpricing,2007
10.1016/j.jfineco.2006.05.007,The influence of product market dynamics on a firm's cash holdings and hedging behavior☆,2007
10.1016/j.jfineco.2006.05.008,Laddering in initial public offerings,2007
10.1016/j.jfineco.2006.05.009,Why do corporate managers misstate financial statements? The role of option compensation and other factors,2007
10.1016/j.jfineco.2006.05.010,"Order flow, dealer profitability, and price formation",2007
10.1016/j.jfineco.2006.05.011,Does industry-wide distress affect defaulted firms? Evidence from creditor recoveries,2007
10.1016/j.jfineco.2006.05.012,"Financial fraud, director reputation, and shareholder wealth",2007
10.1016/j.jfineco.2006.06.001,Good and bad credit contagion: Evidence from credit default swaps☆,2007
10.1016/j.jfineco.2006.06.002,A lender-based theory of collateral☆,2007
10.1016/j.jfineco.2006.06.003,The risk return tradeoff in the long run: 1836–2003,2007
10.1016/j.jfineco.2006.06.004,Determinants of the floating-to-fixed rate debt structure of firms,2007
10.1016/j.jfineco.2006.06.005,SV mixture models with application to S&amp;P 500 index returns,2007
10.1016/j.jfineco.2006.06.006,Why are IPOs underpriced? Evidence from Japan's hybrid auction-method offerings,2007
10.1016/j.jfineco.2006.06.007,"Collateral, debt capacity, and corporate investment: Evidence from a natural experiment",2007
10.1016/j.jfineco.2006.06.008,International asset pricing under segmentation and PPP deviations,2007
10.1016/j.jfineco.2006.07.001,Geographical segmentation of US capital markets,2007
10.1016/j.jfineco.2006.07.002,Reaching out: Access to and use of banking services across countries,2007
10.1016/j.jfineco.2006.07.003,Technological innovation and real investment booms and busts,2007
10.1016/j.jfineco.2006.07.004,Banks and bubbles: How good are bankers at spotting winners?☆,2007
10.1016/j.jfineco.2006.08.001,Portfolio manager ownership and fund performance,2007
10.1016/j.jfineco.2006.08.002,How much of the corporate bond spread is due to personal taxes?,2007
10.1016/j.jfineco.2006.08.003,Do managers intentionally use repurchase tender offers to signal private information? Evidence from firm financial reporting behavior,2007
10.1016/j.jfineco.2006.08.004,Foreign currency-denominated borrowing in the absence of operating incentives☆,2007
10.1016/j.jfineco.2006.08.005,Affiliated mutual funds and the allocation of initial public offerings,2007
10.1016/j.jfineco.2006.08.006,Bank relationships and underwriter competition: Evidence from Japan,2007
10.1016/j.jfineco.2006.08.007,Second time lucky? Withdrawn IPOs that return to the market,2008
10.1016/j.jfineco.2006.08.008,Boards: Does one size fit all☆,2008
10.1016/j.jfineco.2006.09.001,Multifrequency news and stock returns☆,2007
10.1016/j.jfineco.2006.09.002,Why do countries matter so much for corporate governance?☆,2007
10.1016/j.jfineco.2006.09.003,Optimism and economic choice☆,2007
10.1016/j.jfineco.2006.09.004,Productivity-based asset pricing: Theory and evidence,2007
10.1016/j.jfineco.2006.09.005,Monitoring: Which institutions matter?,2007
10.1016/j.jfineco.2006.09.006,Do mutual funds time the market? Evidence from portfolio holdings,2007
10.1016/j.jfineco.2006.09.007,Asset fire sales (and purchases) in equity markets,2007
10.1016/j.jfineco.2006.09.008,Affiliated firms and financial support: Evidence from Indian business groups,2007
10.1016/j.jfineco.2006.09.009,WITHDRAWN: Affiliated firms and financial support: Evidence from Indian business groups,2007
10.1016/j.jfineco.2006.09.010,Motivations for public equity offers: An international perspective☆,2008
10.1016/j.jfineco.2006.09.011,How and why do small firms manage interest rate risk☆,2008
10.1016/j.jfineco.2006.10.001,Estimating systemic risk in the international financial system,2007
10.1016/j.jfineco.2006.10.002,Asymmetric stock market volatility and the cyclical behavior of expected returns,2007
10.1016/j.jfineco.2006.10.003,"Investment, consumption, and hedging under incomplete markets",2007
10.1016/j.jfineco.2006.10.004,Dealer intermediation and price behavior in the aftermarket for new bond issues,2007
10.1016/j.jfineco.2006.10.005,"Dominant shareholders, corporate boards, and corporate value: A cross-country analysis",2008
10.1016/j.jfineco.2006.10.006,Board size and the variability of corporate performance,2008
10.1016/j.jfineco.2006.11.001,The economics of conflicts of interest in financial institutions,2007
10.1016/j.jfineco.2006.11.002,Affirmative obligations and market making with inventory,2007
10.1016/j.jfineco.2006.11.003,Political connections and preferential access to finance: The role of campaign contributions,2008
10.1016/j.jfineco.2006.11.004,"Comparative advantage, demand for external finance, and financial development",2007
10.1016/j.jfineco.2006.11.005,Testing financing constraints on firm investment using variable capital,2007
10.1016/j.jfineco.2006.11.006,Why do firms hold so much cash? A tax-based explanation,2007
10.1016/j.jfineco.2006.11.007,"Managerial incentives, capital reallocation, and the business cycle",2008
